#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
IKZF1	PAX5	9606.ENSP00000331614	9606.ENSP00000350844	0	0	0	0	0.137	0.047	0	0.949	0.954
IKZF1	HDAC1	9606.ENSP00000331614	9606.ENSP00000362649	0	0	0	0	0.042	0.769	0	0.947	0.987
IRF1	SPI1	9606.ENSP00000245414	9606.ENSP00000227163	0	0	0	0	0.255	0.512	0	0.935	0.974
IRF1	RUNX1	9606.ENSP00000245414	9606.ENSP00000300305	0	0	0	0	0.131	0	0	0.679	0.709
IRF1	REL	9606.ENSP00000245414	9606.ENSP00000295025	0	0	0	0	0.096	0.091	0	0.679	0.713
IRF1	CEBPB	9606.ENSP00000245414	9606.ENSP00000305422	0	0	0	0	0.187	0.047	0	0.669	0.721
IRF1	FOS	9606.ENSP00000245414	9606.ENSP00000306245	0	0	0	0	0.124	0.088	0	0.685	0.726
IRF1	TNF	9606.ENSP00000245414	9606.ENSP00000398698	0	0	0	0	0.294	0	0	0.662	0.751
IRF1	JUN	9606.ENSP00000245414	9606.ENSP00000360266	0	0	0	0	0.164	0.068	0	0.905	0.919
IRF1	IRF2	9606.ENSP00000245414	9606.ENSP00000377218	0	0	0.074	0.868	0.129	0.464	0.800	0.831	0.982
IRF1	IRF8	9606.ENSP00000245414	9606.ENSP00000268638	0	0	0	0.704	0.249	0.622	0	0.947	0.983
IRF1	EP300	9606.ENSP00000245414	9606.ENSP00000263253	0	0	0	0	0.045	0.774	0	0.932	0.984
IRF1	HDAC1	9606.ENSP00000245414	9606.ENSP00000362649	0	0	0	0	0.057	0.093	0.900	0.848	0.985
IRF2	SPI1	9606.ENSP00000377218	9606.ENSP00000227163	0	0	0	0	0.138	0.306	0	0.744	0.834
IRF2	IRF1	9606.ENSP00000377218	9606.ENSP00000245414	0	0	0.074	0.868	0.129	0.464	0.800	0.831	0.982
IRF4	SPI1	9606.ENSP00000370343	9606.ENSP00000227163	0	0	0	0	0.224	0.635	0	0.994	0.998
IRF4	EP300	9606.ENSP00000370343	9606.ENSP00000263253	0	0	0	0	0	0.192	0	0.662	0.715
IRF4	RUNX1	9606.ENSP00000370343	9606.ENSP00000300305	0	0	0	0	0.060	0	0	0.716	0.722
IRF4	CEBPB	9606.ENSP00000370343	9606.ENSP00000305422	0	0	0	0	0.087	0.047	0	0.732	0.747
IRF4	IKZF1	9606.ENSP00000370343	9606.ENSP00000331614	0	0	0	0	0.232	0.096	0	0.662	0.745
IRF4	PAX5	9606.ENSP00000370343	9606.ENSP00000350844	0	0	0	0	0.123	0	0	0.945	0.950
IRF4	JUN	9606.ENSP00000370343	9606.ENSP00000360266	0	0	0	0	0.067	0.068	0	0.833	0.842
IRF4	GATA3	9606.ENSP00000370343	9606.ENSP00000368632	0	0	0	0	0.042	0.095	0	0.844	0.853
IRF4	PTPRC	9606.ENSP00000370343	9606.ENSP00000411355	0	0	0	0	0.302	0.046	0	0.596	0.707
IRF4	BCL6	9606.ENSP00000370343	9606.ENSP00000384371	0	0	0	0	0	0.538	0	0.880	0.942
IRF8	SPI1	9606.ENSP00000268638	9606.ENSP00000227163	0	0	0	0	0.484	0.635	0	0.998	0.999
IRF8	IRF1	9606.ENSP00000268638	9606.ENSP00000245414	0	0	0	0.704	0.249	0.622	0	0.947	0.983
IRF8	TYROBP	9606.ENSP00000268638	9606.ENSP00000262629	0	0	0	0	0.359	0	0	0.572	0.714
IRF8	CEBPB	9606.ENSP00000268638	9606.ENSP00000305422	0	0	0	0	0.105	0.047	0	0.687	0.709
IRF8	CSF1R	9606.ENSP00000268638	9606.ENSP00000286301	0	0	0	0	0.298	0.045	0	0.621	0.723
IRF8	PTPRC	9606.ENSP00000268638	9606.ENSP00000411355	0	0	0	0	0.416	0.046	0	0.548	0.726
IRF8	PAX5	9606.ENSP00000268638	9606.ENSP00000350844	0	0	0	0	0.119	0	0	0.703	0.728
IRF8	ITGAM	9606.ENSP00000268638	9606.ENSP00000496959	0	0	0	0	0.326	0	0	0.621	0.733
IRF8	TNF	9606.ENSP00000268638	9606.ENSP00000398698	0	0	0	0	0.195	0	0	0.696	0.745
IRF8	FOS	9606.ENSP00000268638	9606.ENSP00000306245	0	0	0	0	0.056	0.088	0	0.735	0.752
IRF8	NFATC1	9606.ENSP00000268638	9606.ENSP00000389377	0	0	0	0	0.143	0	0	0.764	0.789
IRF8	RUNX1	9606.ENSP00000268638	9606.ENSP00000300305	0	0	0	0	0.087	0	0	0.785	0.795
ITGAM	SPI1	9606.ENSP00000496959	9606.ENSP00000227163	0	0	0	0	0.468	0	0.900	0.614	0.977
ITGAM	FLT3	9606.ENSP00000496959	9606.ENSP00000241453	0	0	0	0	0.136	0	0	0.697	0.727
ITGAM	TYROBP	9606.ENSP00000496959	9606.ENSP00000262629	0	0	0	0	0.493	0.045	0	0.500	0.737
ITGAM	IRF8	9606.ENSP00000496959	9606.ENSP00000268638	0	0	0	0	0.326	0	0	0.621	0.733
ITGAM	CSF1R	9606.ENSP00000496959	9606.ENSP00000286301	0	0	0	0	0.345	0	0	0.802	0.865
ITGAM	FCGR1A	9606.ENSP00000496959	9606.ENSP00000358165	0	0	0	0	0.212	0.071	0	0.812	0.851
ITGAM	ITGB2	9606.ENSP00000496959	9606.ENSP00000380948	0	0	0	0	0.550	0.931	0.900	0.999	0.999
ITGAM	CD14	9606.ENSP00000496959	9606.ENSP00000385519	0	0	0	0	0.338	0	0.500	0.308	0.750
ITGAM	TNF	9606.ENSP00000496959	9606.ENSP00000398698	0	0	0	0	0.177	0	0	0.894	0.909
ITGAM	PTPRC	9606.ENSP00000496959	9606.ENSP00000411355	0	0	0	0	0.360	0.074	0	0.955	0.971
ITGB2	SPI1	9606.ENSP00000380948	9606.ENSP00000227163	0	0	0	0	0.548	0	0	0.855	0.931
ITGB2	TYROBP	9606.ENSP00000380948	9606.ENSP00000262629	0	0	0	0	0.921	0	0	0.659	0.972
ITGB2	CSF1R	9606.ENSP00000380948	9606.ENSP00000286301	0	0	0	0	0.513	0.063	0	0.722	0.862
ITGB2	TNF	9606.ENSP00000380948	9606.ENSP00000398698	0	0	0	0	0.177	0	0	0.682	0.727
ITGB2	CD14	9606.ENSP00000380948	9606.ENSP00000385519	0	0	0	0	0.495	0	0.500	0.290	0.805
ITGB2	PTPRC	9606.ENSP00000380948	9606.ENSP00000411355	0	0	0	0	0.530	0.091	0	0.721	0.870
ITGB2	ITGAM	9606.ENSP00000380948	9606.ENSP00000496959	0	0	0	0	0.550	0.931	0.900	0.999	0.999
JUN	SPI1	9606.ENSP00000360266	9606.ENSP00000227163	0	0	0	0	0	0.301	0	0.990	0.993
JUN	TBP	9606.ENSP00000360266	9606.ENSP00000230354	0	0	0	0	0	0.547	0	0.527	0.777
JUN	IRF1	9606.ENSP00000360266	9606.ENSP00000245414	0	0	0	0	0.164	0.068	0	0.905	0.919
JUN	RARA	9606.ENSP00000360266	9606.ENSP00000254066	0	0	0	0	0.062	0.057	0	0.750	0.759
JUN	EP300	9606.ENSP00000360266	9606.ENSP00000263253	0	0	0	0	0.044	0.885	0.500	0.991	0.999
JUN	PML	9606.ENSP00000360266	9606.ENSP00000268058	0	0	0	0	0	0.719	0	0.247	0.779
JUN	RUNX1	9606.ENSP00000360266	9606.ENSP00000300305	0	0	0	0	0.069	0.510	0	0.683	0.843
JUN	CEBPB	9606.ENSP00000360266	9606.ENSP00000305422	0	0	0	0	0.153	0.210	0	0.899	0.927
JUN	FOS	9606.ENSP00000360266	9606.ENSP00000306245	0	0	0	0	0.690	0.999	0.900	0.999	0.999
JUN	GATA2	9606.ENSP00000360266	9606.ENSP00000345681	0	0	0	0	0	0.348	0	0.785	0.854
JUN	BCL6	9606.ENSP00000360266	9606.ENSP00000384371	0	0	0	0	0.127	0.328	0	0.708	0.814
JUN	IRF4	9606.ENSP00000360266	9606.ENSP00000370343	0	0	0	0	0.067	0.068	0	0.833	0.842
JUN	CEBPA	9606.ENSP00000360266	9606.ENSP00000427514	0	0	0	0	0	0.331	0	0.837	0.886
JUN	GATA3	9606.ENSP00000360266	9606.ENSP00000368632	0	0	0	0	0.045	0.118	0.500	0.786	0.897
JUN	MITF	9606.ENSP00000360266	9606.ENSP00000391803	0	0	0	0	0	0	0	0.923	0.923
JUN	NFATC1	9606.ENSP00000360266	9606.ENSP00000389377	0	0	0	0	0.042	0.330	0	0.948	0.963
JUN	HDAC1	9606.ENSP00000360266	9606.ENSP00000362649	0	0	0	0	0.042	0.393	0.500	0.902	0.967
JUN	TNF	9606.ENSP00000360266	9606.ENSP00000398698	0	0	0	0	0.151	0	0.900	0.881	0.989
MECP2	SPI1	9606.ENSP00000395535	9606.ENSP00000227163	0	0	0	0	0	0.510	0	0.539	0.764
MECP2	DNMT3A	9606.ENSP00000395535	9606.ENSP00000264709	0	0	0	0	0.072	0.095	0	0.944	0.949
MECP2	HDAC1	9606.ENSP00000395535	9606.ENSP00000362649	0	0	0	0	0.049	0.757	0.500	0.996	0.999
MITF	SPI1	9606.ENSP00000391803	9606.ENSP00000227163	0	0	0	0	0.042	0.292	0	0.957	0.968
MITF	EP300	9606.ENSP00000391803	9606.ENSP00000263253	0	0	0	0	0	0.294	0	0.834	0.877
MITF	FOS	9606.ENSP00000391803	9606.ENSP00000306245	0	0	0	0	0	0.331	0	0.886	0.920
MITF	JUN	9606.ENSP00000391803	9606.ENSP00000360266	0	0	0	0	0	0	0	0.923	0.923
MITF	NFATC1	9606.ENSP00000391803	9606.ENSP00000389377	0	0	0	0	0.044	0	0	0.704	0.704
MNDA	SPI1	9606.ENSP00000357123	9606.ENSP00000227163	0	0	0	0	0.772	0	0	0.198	0.809
MNDA	TYROBP	9606.ENSP00000357123	9606.ENSP00000262629	0	0	0	0	0.853	0	0	0.484	0.920
MYB	SPI1	9606.ENSP00000339992	9606.ENSP00000227163	0	0	0	0	0	0	0.800	0.677	0.932
MYB	EP300	9606.ENSP00000339992	9606.ENSP00000263253	0	0	0	0	0.059	0.828	0	0.981	0.996
MYB	TAL1	9606.ENSP00000339992	9606.ENSP00000294339	0	0	0	0	0.042	0.292	0.800	0.516	0.925
MYB	GFI1	9606.ENSP00000339992	9606.ENSP00000294702	0	0	0	0	0.169	0.069	0.500	0.413	0.742
MYB	RUNX1	9606.ENSP00000339992	9606.ENSP00000300305	0	0	0	0	0.064	0	0.800	0.690	0.936
MYB	CEBPB	9606.ENSP00000339992	9606.ENSP00000305422	0	0	0	0	0	0.893	0	0.823	0.980
MYB	CEBPA	9606.ENSP00000339992	9606.ENSP00000427514	0	0	0	0	0.042	0	0.500	0.480	0.729
MYB	PAX5	9606.ENSP00000339992	9606.ENSP00000350844	0	0	0	0	0.055	0.301	0	0.656	0.753
MYB	GATA3	9606.ENSP00000339992	9606.ENSP00000368632	0	0	0	0	0.104	0.297	0.500	0.461	0.807
MYB	FLI1	9606.ENSP00000339992	9606.ENSP00000433488	0	0	0	0	0	0	0.800	0.253	0.844
MYB	GATA1	9606.ENSP00000339992	9606.ENSP00000365858	0	0	0	0	0.139	0.048	0.500	0.806	0.910
MYB	GATA2	9606.ENSP00000339992	9606.ENSP00000345681	0	0	0	0	0.080	0.048	0.800	0.724	0.945
NCF1	SPI1	9606.ENSP00000289473	9606.ENSP00000227163	0	0	0	0	0.553	0	0	0.535	0.783
NFATC1	SPI1	9606.ENSP00000389377	9606.ENSP00000227163	0	0	0	0	0.086	0	0	0.840	0.847
NFATC1	EP300	9606.ENSP00000389377	9606.ENSP00000263253	0	0	0	0	0	0.608	0	0.296	0.712
NFATC1	SRF	9606.ENSP00000389377	9606.ENSP00000265354	0	0	0	0	0.056	0	0.900	0.252	0.923
NFATC1	IRF8	9606.ENSP00000389377	9606.ENSP00000268638	0	0	0	0	0.143	0	0	0.764	0.789
NFATC1	REL	9606.ENSP00000389377	9606.ENSP00000295025	0	0	0	0	0.168	0.042	0	0.726	0.762
NFATC1	FOS	9606.ENSP00000389377	9606.ENSP00000306245	0	0	0	0	0.047	0.233	0	0.927	0.942
NFATC1	JUN	9606.ENSP00000389377	9606.ENSP00000360266	0	0	0	0	0.042	0.330	0	0.948	0.963
NFATC1	MITF	9606.ENSP00000389377	9606.ENSP00000391803	0	0	0	0	0.044	0	0	0.704	0.704
NFIA	SPI1	9606.ENSP00000360231	9606.ENSP00000227163	0	0	0	0	0	0	0	0.791	0.791
PAX5	SPI1	9606.ENSP00000350844	9606.ENSP00000227163	0	0	0	0	0.104	0	0	0.804	0.817
PAX5	FLT3	9606.ENSP00000350844	9606.ENSP00000241453	0	0	0	0	0.061	0	0	0.726	0.731
PAX5	IRF8	9606.ENSP00000350844	9606.ENSP00000268638	0	0	0	0	0.119	0	0	0.703	0.728
PAX5	RUNX1	9606.ENSP00000350844	9606.ENSP00000300305	0	0	0	0	0	0.331	0.500	0.782	0.920
PAX5	IKZF1	9606.ENSP00000350844	9606.ENSP00000331614	0	0	0	0	0.137	0.047	0	0.949	0.954
PAX5	MYB	9606.ENSP00000350844	9606.ENSP00000339992	0	0	0	0	0.055	0.301	0	0.656	0.753
PAX5	GATA3	9606.ENSP00000350844	9606.ENSP00000368632	0	0	0	0	0.099	0	0	0.705	0.723
PAX5	BCL6	9606.ENSP00000350844	9606.ENSP00000384371	0	0	0	0	0	0.047	0	0.930	0.931
PAX5	IRF4	9606.ENSP00000350844	9606.ENSP00000370343	0	0	0	0	0.123	0	0	0.945	0.950
PML	SPI1	9606.ENSP00000268058	9606.ENSP00000227163	0	0	0	0	0.056	0.301	0.900	0.176	0.938
PML	RARA	9606.ENSP00000268058	9606.ENSP00000254066	0	0	0	0	0.056	0.837	0.900	0.904	0.998
PML	EP300	9606.ENSP00000268058	9606.ENSP00000263253	0	0	0	0	0.060	0	0.800	0.276	0.852
PML	JUN	9606.ENSP00000268058	9606.ENSP00000360266	0	0	0	0	0	0.719	0	0.247	0.779
PML	HDAC1	9606.ENSP00000268058	9606.ENSP00000362649	0	0	0	0	0.074	0.785	0.400	0.290	0.903
PML	RUNX1	9606.ENSP00000268058	9606.ENSP00000300305	0	0	0	0	0.148	0.513	0.900	0.452	0.974
PTPRC	SPI1	9606.ENSP00000411355	9606.ENSP00000227163	0	0	0	0	0.501	0	0	0.607	0.795
PTPRC	FLT3	9606.ENSP00000411355	9606.ENSP00000241453	0	0	0	0	0.104	0.051	0	0.721	0.742
PTPRC	TYROBP	9606.ENSP00000411355	9606.ENSP00000262629	0	0	0	0	0.379	0	0	0.735	0.828
PTPRC	IRF8	9606.ENSP00000411355	9606.ENSP00000268638	0	0	0	0	0.416	0.046	0	0.548	0.726
PTPRC	CSF1R	9606.ENSP00000411355	9606.ENSP00000286301	0	0	0	0	0.332	0.051	0	0.736	0.818
PTPRC	IKZF1	9606.ENSP00000411355	9606.ENSP00000331614	0	0	0	0	0.664	0.045	0	0.445	0.806
PTPRC	FCGR1A	9606.ENSP00000411355	9606.ENSP00000358165	0	0	0	0	0.187	0	0	0.771	0.805
PTPRC	IRF4	9606.ENSP00000411355	9606.ENSP00000370343	0	0	0	0	0.302	0.046	0	0.596	0.707
PTPRC	ITGB2	9606.ENSP00000411355	9606.ENSP00000380948	0	0	0	0	0.530	0.091	0	0.721	0.870
PTPRC	TNF	9606.ENSP00000411355	9606.ENSP00000398698	0	0	0	0	0.180	0	0	0.804	0.833
PTPRC	ITGAM	9606.ENSP00000411355	9606.ENSP00000496959	0	0	0	0	0.360	0.074	0	0.955	0.971
RARA	CEBPE	9606.ENSP00000254066	9606.ENSP00000206513	0	0	0	0	0.057	0.045	0.750	0.465	0.863
RARA	SPI1	9606.ENSP00000254066	9606.ENSP00000227163	0	0	0	0	0.149	0.292	0.900	0.678	0.978
RARA	FLT3	9606.ENSP00000254066	9606.ENSP00000241453	0	0	0	0	0	0.045	0	0.727	0.728
RARA	DNMT3A	9606.ENSP00000254066	9606.ENSP00000264709	0	0	0	0	0.049	0	0	0.713	0.715
RARA	JUN	9606.ENSP00000254066	9606.ENSP00000360266	0	0	0	0	0.062	0.057	0	0.750	0.759
RARA	GATA3	9606.ENSP00000254066	9606.ENSP00000368632	0	0	0	0	0	0.303	0	0.705	0.786
RARA	RUNX1T1	9606.ENSP00000254066	9606.ENSP00000402257	0	0	0	0	0	0.071	0	0.812	0.818
RARA	FOS	9606.ENSP00000254066	9606.ENSP00000306245	0	0	0	0	0.049	0.310	0	0.814	0.868
RARA	HDAC1	9606.ENSP00000254066	9606.ENSP00000362649	0	0	0	0	0	0.294	0	0.829	0.874
RARA	EP300	9606.ENSP00000254066	9606.ENSP00000263253	0	0	0	0	0.049	0.533	0	0.757	0.883
RARA	RUNX1	9606.ENSP00000254066	9606.ENSP00000300305	0	0	0	0	0.070	0.314	0	0.864	0.905
RARA	CEBPA	9606.ENSP00000254066	9606.ENSP00000427514	0	0	0	0	0.080	0.294	0.500	0.752	0.909
RARA	PML	9606.ENSP00000254066	9606.ENSP00000268058	0	0	0	0	0.056	0.837	0.900	0.904	0.998
REL	SPI1	9606.ENSP00000295025	9606.ENSP00000227163	0	0	0	0	0.070	0	0	0.763	0.770
REL	IRF1	9606.ENSP00000295025	9606.ENSP00000245414	0	0	0	0	0.096	0.091	0	0.679	0.713
REL	EP300	9606.ENSP00000295025	9606.ENSP00000263253	0	0	0	0	0.140	0.649	0	0.706	0.903
REL	FOS	9606.ENSP00000295025	9606.ENSP00000306245	0	0	0	0	0.073	0.094	0	0.731	0.754
REL	NFATC1	9606.ENSP00000295025	9606.ENSP00000389377	0	0	0	0	0.168	0.042	0	0.726	0.762
REL	TNF	9606.ENSP00000295025	9606.ENSP00000398698	0	0	0	0	0.163	0.048	0	0.884	0.899
RUNX1	SPI1	9606.ENSP00000300305	9606.ENSP00000227163	0	0	0	0	0.064	0.292	0.900	0.913	0.993
RUNX1	FLT3	9606.ENSP00000300305	9606.ENSP00000241453	0	0	0	0	0.057	0	0	0.825	0.828
RUNX1	IRF1	9606.ENSP00000300305	9606.ENSP00000245414	0	0	0	0	0.131	0	0	0.679	0.709
RUNX1	RARA	9606.ENSP00000300305	9606.ENSP00000254066	0	0	0	0	0.070	0.314	0	0.864	0.905
RUNX1	EP300	9606.ENSP00000300305	9606.ENSP00000263253	0	0	0	0	0	0.513	0.500	0.960	0.989
RUNX1	DNMT3A	9606.ENSP00000300305	9606.ENSP00000264709	0	0	0	0	0.060	0	0	0.773	0.777
RUNX1	PML	9606.ENSP00000300305	9606.ENSP00000268058	0	0	0	0	0.148	0.513	0.900	0.452	0.974
RUNX1	IRF8	9606.ENSP00000300305	9606.ENSP00000268638	0	0	0	0	0.087	0	0	0.785	0.795
RUNX1	CBFA2T3	9606.ENSP00000300305	9606.ENSP00000268679	0	0	0	0	0	0.513	0	0.954	0.976
RUNX1	CSF1R	9606.ENSP00000300305	9606.ENSP00000286301	0	0	0	0	0.090	0.423	0.900	0.728	0.983
RUNX1	TAL1	9606.ENSP00000300305	9606.ENSP00000294339	0	0	0	0	0	0.513	0.800	0.967	0.996
RUNX1	GFI1	9606.ENSP00000300305	9606.ENSP00000294702	0	0	0	0	0.080	0.067	0.500	0.734	0.870
RUNX1	IRF4	9606.ENSP00000300305	9606.ENSP00000370343	0	0	0	0	0.060	0	0	0.716	0.722
RUNX1	FOS	9606.ENSP00000300305	9606.ENSP00000306245	0	0	0	0	0.052	0.510	0	0.479	0.737
RUNX1	DEK	9606.ENSP00000300305	9606.ENSP00000498653	0	0	0	0	0	0	0.500	0.549	0.765
RUNX1	CSF3R	9606.ENSP00000300305	9606.ENSP00000362195	0	0	0	0	0.102	0	0.500	0.603	0.806
RUNX1	JUN	9606.ENSP00000300305	9606.ENSP00000360266	0	0	0	0	0.069	0.510	0	0.683	0.843
RUNX1	TET2	9606.ENSP00000300305	9606.ENSP00000442788	0	0	0	0	0.044	0	0	0.869	0.869
RUNX1	PAX5	9606.ENSP00000300305	9606.ENSP00000350844	0	0	0	0	0	0.331	0.500	0.782	0.920
RUNX1	FLI1	9606.ENSP00000300305	9606.ENSP00000433488	0	0	0	0	0.078	0.236	0.800	0.505	0.921
RUNX1	MYB	9606.ENSP00000300305	9606.ENSP00000339992	0	0	0	0	0.064	0	0.800	0.690	0.936
RUNX1	IKZF1	9606.ENSP00000300305	9606.ENSP00000331614	0	0	0	0	0.123	0.311	0	0.911	0.941
RUNX1	CEBPB	9606.ENSP00000300305	9606.ENSP00000305422	0	0	0	0	0.062	0.859	0	0.807	0.972
RUNX1	GATA3	9606.ENSP00000300305	9606.ENSP00000368632	0	0	0	0	0.056	0.125	0.500	0.976	0.989
RUNX1	GATA1	9606.ENSP00000300305	9606.ENSP00000365858	0	0	0	0	0	0.132	0.500	0.978	0.989
RUNX1	CEBPA	9606.ENSP00000300305	9606.ENSP00000427514	0	0	0	0	0	0.328	0.900	0.925	0.994
RUNX1	GATA2	9606.ENSP00000300305	9606.ENSP00000345681	0	0	0	0	0.047	0.125	0.800	0.981	0.996
RUNX1	HDAC1	9606.ENSP00000300305	9606.ENSP00000362649	0	0	0	0	0.049	0.743	0.900	0.955	0.998
RUNX1	RUNX1T1	9606.ENSP00000300305	9606.ENSP00000402257	0	0	0	0	0	0.512	0.900	0.998	0.999
RUNX1T1	SPI1	9606.ENSP00000402257	9606.ENSP00000227163	0	0	0	0	0	0.089	0.900	0.319	0.932
RUNX1T1	RARA	9606.ENSP00000402257	9606.ENSP00000254066	0	0	0	0	0	0.071	0	0.812	0.818
RUNX1T1	CBFA2T3	9606.ENSP00000402257	9606.ENSP00000268679	0	0	0.054	0.966	0.054	0.762	0	0.070	0.775
RUNX1T1	RUNX1	9606.ENSP00000402257	9606.ENSP00000300305	0	0	0	0	0	0.512	0.900	0.998	0.999
RUNX1T1	HDAC1	9606.ENSP00000402257	9606.ENSP00000362649	0	0	0	0	0.055	0.799	0	0.506	0.898
RUNX1T1	CEBPA	9606.ENSP00000402257	9606.ENSP00000427514	0	0	0	0	0.056	0.067	0.900	0.611	0.961
SPI1	CEBPE	9606.ENSP00000227163	9606.ENSP00000206513	0	0	0	0	0.226	0.054	0.400	0.784	0.892
SPI1	TNF	9606.ENSP00000227163	9606.ENSP00000398698	0	0	0	0	0.164	0	0	0.718	0.754
SPI1	MECP2	9606.ENSP00000227163	9606.ENSP00000395535	0	0	0	0	0	0.510	0	0.539	0.764
SPI1	HDAC1	9606.ENSP00000227163	9606.ENSP00000362649	0	0	0	0	0	0.627	0	0.396	0.765
SPI1	REL	9606.ENSP00000227163	9606.ENSP00000295025	0	0	0	0	0.070	0	0	0.763	0.770
SPI1	NCF1	9606.ENSP00000227163	9606.ENSP00000289473	0	0	0	0	0.553	0	0	0.535	0.783
SPI1	NFIA	9606.ENSP00000227163	9606.ENSP00000360231	0	0	0	0	0	0	0	0.791	0.791
SPI1	PTPRC	9606.ENSP00000227163	9606.ENSP00000411355	0	0	0	0	0.501	0	0	0.607	0.795
SPI1	CBFA2T3	9606.ENSP00000227163	9606.ENSP00000268679	0	0	0	0	0.147	0.092	0	0.760	0.797
SPI1	MNDA	9606.ENSP00000227163	9606.ENSP00000357123	0	0	0	0	0.772	0	0	0.198	0.809
SPI1	PAX5	9606.ENSP00000227163	9606.ENSP00000350844	0	0	0	0	0.104	0	0	0.804	0.817
SPI1	DEK	9606.ENSP00000227163	9606.ENSP00000498653	0	0	0	0	0	0	0.800	0.145	0.821
SPI1	GATA3	9606.ENSP00000227163	9606.ENSP00000368632	0	0	0	0	0	0.301	0	0.764	0.828
SPI1	IRF2	9606.ENSP00000227163	9606.ENSP00000377218	0	0	0	0	0.138	0.306	0	0.744	0.834
SPI1	SRF	9606.ENSP00000227163	9606.ENSP00000265354	0	0	0	0	0	0	0.800	0.207	0.834
SPI1	TBP	9606.ENSP00000227163	9606.ENSP00000230354	0	0	0	0	0	0.510	0	0.684	0.838
SPI1	NFATC1	9606.ENSP00000227163	9606.ENSP00000389377	0	0	0	0	0.086	0	0	0.840	0.847
SPI1	FLI1	9606.ENSP00000227163	9606.ENSP00000433488	0	0	0	0.593	0.175	0	0.800	0.153	0.848
SPI1	CEBPB	9606.ENSP00000227163	9606.ENSP00000305422	0	0	0	0	0.089	0.301	0	0.792	0.856
SPI1	BCL6	9606.ENSP00000227163	9606.ENSP00000384371	0	0	0	0	0.098	0.292	0	0.804	0.863
SPI1	IKZF1	9606.ENSP00000227163	9606.ENSP00000331614	0	0	0	0	0.312	0	0	0.810	0.864
SPI1	HNRNPK	9606.ENSP00000227163	9606.ENSP00000365458	0	0	0	0	0	0	0	0.879	0.879
SPI1	CENPV	9606.ENSP00000227163	9606.ENSP00000299736	0	0	0	0	0	0	0	0.880	0.880
SPI1	GFI1	9606.ENSP00000227163	9606.ENSP00000294702	0	0	0	0	0.101	0.301	0.500	0.710	0.896
SPI1	CSF3R	9606.ENSP00000227163	9606.ENSP00000362195	0	0	0	0	0.488	0.292	0.500	0.600	0.918
SPI1	TET2	9606.ENSP00000227163	9606.ENSP00000442788	0	0	0	0	0.063	0	0	0.917	0.919
SPI1	ITGB2	9606.ENSP00000227163	9606.ENSP00000380948	0	0	0	0	0.548	0	0	0.855	0.931
SPI1	RUNX1T1	9606.ENSP00000227163	9606.ENSP00000402257	0	0	0	0	0	0.089	0.900	0.319	0.932
SPI1	MYB	9606.ENSP00000227163	9606.ENSP00000339992	0	0	0	0	0	0	0.800	0.677	0.932
SPI1	TYROBP	9606.ENSP00000227163	9606.ENSP00000262629	0	0	0	0	0.809	0	0	0.665	0.933
SPI1	CD14	9606.ENSP00000227163	9606.ENSP00000385519	0	0	0	0	0.335	0	0.900	0.108	0.935
SPI1	PML	9606.ENSP00000227163	9606.ENSP00000268058	0	0	0	0	0.056	0.301	0.900	0.176	0.938
SPI1	DNMT3A	9606.ENSP00000227163	9606.ENSP00000264709	0	0	0	0	0.042	0.292	0	0.917	0.939
SPI1	TAL1	9606.ENSP00000227163	9606.ENSP00000294339	0	0	0	0	0.135	0	0.800	0.696	0.943
SPI1	EP300	9606.ENSP00000227163	9606.ENSP00000263253	0	0	0	0	0.063	0.107	0.800	0.717	0.946
SPI1	FCGR1A	9606.ENSP00000227163	9606.ENSP00000358165	0	0	0	0	0.266	0.044	0.900	0.368	0.949
SPI1	FLT3	9606.ENSP00000227163	9606.ENSP00000241453	0	0	0	0	0.153	0	0.900	0.630	0.965
SPI1	MITF	9606.ENSP00000227163	9606.ENSP00000391803	0	0	0	0	0.042	0.292	0	0.957	0.968
SPI1	IRF1	9606.ENSP00000227163	9606.ENSP00000245414	0	0	0	0	0.255	0.512	0	0.935	0.974
SPI1	FOS	9606.ENSP00000227163	9606.ENSP00000306245	0	0	0	0	0.074	0.292	0	0.965	0.975
SPI1	ITGAM	9606.ENSP00000227163	9606.ENSP00000496959	0	0	0	0	0.468	0	0.900	0.614	0.977
SPI1	RARA	9606.ENSP00000227163	9606.ENSP00000254066	0	0	0	0	0.149	0.292	0.900	0.678	0.978
SPI1	CEBPA	9606.ENSP00000227163	9606.ENSP00000427514	0	0	0	0	0.207	0.516	0.500	0.957	0.990
SPI1	CSF1R	9606.ENSP00000227163	9606.ENSP00000286301	0	0	0	0	0.509	0	0.900	0.858	0.992
SPI1	GATA2	9606.ENSP00000227163	9606.ENSP00000345681	0	0	0	0	0	0.627	0.800	0.916	0.993
SPI1	JUN	9606.ENSP00000227163	9606.ENSP00000360266	0	0	0	0	0	0.301	0	0.990	0.993
SPI1	RUNX1	9606.ENSP00000227163	9606.ENSP00000300305	0	0	0	0	0.064	0.292	0.900	0.913	0.993
SPI1	GATA1	9606.ENSP00000227163	9606.ENSP00000365858	0	0	0	0	0.084	0.512	0	0.992	0.996
