#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CSNK1E	CLOCK	9606.ENSP00000380044	9606.ENSP00000426983	0	0	0	0	0	0.558	0.900	0.887	0.994
CSNK1E	ARNTL	9606.ENSP00000380044	9606.ENSP00000384517	0	0	0	0	0	0.696	0.900	0.927	0.997
CSNK1E	CRY2	9606.ENSP00000380044	9606.ENSP00000478187	0	0	0	0	0.050	0.757	0.800	0.960	0.997
DBP	PER3	9606.ENSP00000222122	9606.ENSP00000482093	0	0	0	0	0.269	0.092	0	0.592	0.706
DBP	NR1D1	9606.ENSP00000222122	9606.ENSP00000246672	0	0	0	0	0.203	0.084	0	0.696	0.759
DBP	NPAS2	9606.ENSP00000222122	9606.ENSP00000338283	0	0	0	0	0	0.128	0.500	0.573	0.797
DBP	CLOCK	9606.ENSP00000222122	9606.ENSP00000426983	0	0	0	0	0	0.389	0.500	0.608	0.870
DBP	ARNTL	9606.ENSP00000222122	9606.ENSP00000384517	0	0	0	0	0	0.288	0.500	0.716	0.890
EP300	SIRT1	9606.ENSP00000263253	9606.ENSP00000212015	0	0	0	0	0.138	0.698	0	0.902	0.972
EP300	NR1D1	9606.ENSP00000263253	9606.ENSP00000246672	0	0	0	0	0.052	0.071	0.500	0.533	0.766
EP300	RARA	9606.ENSP00000263253	9606.ENSP00000254066	0	0	0	0	0.049	0.533	0	0.757	0.883
EP300	RORA	9606.ENSP00000263253	9606.ENSP00000261523	0	0	0	0	0.044	0.292	0.900	0.491	0.960
EP300	CREBBP	9606.ENSP00000263253	9606.ENSP00000262367	0	0	0.062	0.956	0.839	0.782	0.900	0.983	0.999
EP300	BTRC	9606.ENSP00000263253	9606.ENSP00000359206	0	0	0	0	0.082	0.292	0	0.634	0.741
EP300	PPARA	9606.ENSP00000263253	9606.ENSP00000385523	0	0	0	0	0.049	0.636	0	0.547	0.829
EP300	WDR5	9606.ENSP00000263253	9606.ENSP00000351446	0	0	0	0	0.047	0.294	0.500	0.727	0.896
EP300	KDM1A	9606.ENSP00000263253	9606.ENSP00000383042	0	0	0	0	0.049	0.292	0.500	0.738	0.899
EP300	RXRA	9606.ENSP00000263253	9606.ENSP00000419692	0	0	0	0	0.063	0.325	0.650	0.739	0.934
EP300	NPAS2	9606.ENSP00000263253	9606.ENSP00000338283	0	0	0	0	0.052	0.345	0.750	0.707	0.948
EP300	EZH2	9606.ENSP00000263253	9606.ENSP00000320147	0	0	0	0	0.069	0.593	0.500	0.828	0.963
EP300	ARNTL	9606.ENSP00000263253	9606.ENSP00000384517	0	0	0	0	0.058	0.329	0.500	0.962	0.986
EP300	PPARGC1A	9606.ENSP00000263253	9606.ENSP00000264867	0	0	0	0	0.063	0.292	0.800	0.935	0.990
EP300	CLOCK	9606.ENSP00000263253	9606.ENSP00000426983	0	0	0	0	0.052	0.345	0.500	0.982	0.994
EP300	KAT2B	9606.ENSP00000263253	9606.ENSP00000263754	0	0	0	0	0.049	0.841	0.900	0.998	0.999
EZH2	SIRT1	9606.ENSP00000320147	9606.ENSP00000212015	0	0	0	0	0.049	0.646	0.360	0.766	0.942
EZH2	RARA	9606.ENSP00000320147	9606.ENSP00000254066	0	0	0	0	0.048	0.311	0.500	0.641	0.866
EZH2	CREBBP	9606.ENSP00000320147	9606.ENSP00000262367	0	0	0	0	0.067	0.091	0.500	0.622	0.818
EZH2	EP300	9606.ENSP00000320147	9606.ENSP00000263253	0	0	0	0	0.069	0.593	0.500	0.828	0.963
EZH2	CLOCK	9606.ENSP00000320147	9606.ENSP00000426983	0	0	0	0	0.055	0.091	0	0.690	0.710
EZH2	KDM5A	9606.ENSP00000320147	9606.ENSP00000382688	0	0	0	0	0.052	0.375	0	0.734	0.829
EZH2	WDR5	9606.ENSP00000320147	9606.ENSP00000351446	0	0	0	0	0.088	0.125	0.500	0.788	0.904
EZH2	ARNTL	9606.ENSP00000320147	9606.ENSP00000384517	0	0	0	0	0	0.095	0	0.905	0.910
EZH2	KDM1A	9606.ENSP00000320147	9606.ENSP00000383042	0	0	0	0	0.074	0.329	0.500	0.993	0.997
FBXL3	CRY1	9606.ENSP00000347834	9606.ENSP00000008527	0	0	0	0	0.066	0.875	0.900	0.995	0.999
FBXL3	PER2	9606.ENSP00000347834	9606.ENSP00000254657	0	0	0	0	0.054	0.154	0.500	0.818	0.917
FBXL3	NPAS2	9606.ENSP00000347834	9606.ENSP00000338283	0	0	0	0	0	0	0.500	0.613	0.798
FBXL3	BTRC	9606.ENSP00000347834	9606.ENSP00000359206	0	0	0	0	0.060	0	0	0.750	0.755
FBXL3	CSNK1D	9606.ENSP00000347834	9606.ENSP00000381531	0	0	0	0	0.049	0.053	0.500	0.634	0.813
FBXL3	CSNK1E	9606.ENSP00000347834	9606.ENSP00000380044	0	0	0	0	0	0.053	0.500	0.760	0.876
FBXL3	ARNTL	9606.ENSP00000347834	9606.ENSP00000384517	0	0	0	0	0.113	0	0.500	0.836	0.921
FBXL3	CLOCK	9606.ENSP00000347834	9606.ENSP00000426983	0	0	0	0	0.074	0	0.500	0.864	0.931
FBXL3	CRY2	9606.ENSP00000347834	9606.ENSP00000478187	0	0	0	0	0.049	0.967	0.900	0.980	0.999
KAT2B	SIRT1	9606.ENSP00000263754	9606.ENSP00000212015	0	0	0	0	0.075	0.424	0	0.932	0.960
KAT2B	RARA	9606.ENSP00000263754	9606.ENSP00000254066	0	0	0	0	0.049	0.635	0	0.460	0.796
KAT2B	CREBBP	9606.ENSP00000263754	9606.ENSP00000262367	0	0	0	0	0.049	0.793	0.900	0.992	0.999
KAT2B	EP300	9606.ENSP00000263754	9606.ENSP00000263253	0	0	0	0	0.049	0.841	0.900	0.998	0.999
KAT2B	PPARGC1A	9606.ENSP00000263754	9606.ENSP00000264867	0	0	0	0	0	0	0	0.701	0.701
KAT2B	NPAS2	9606.ENSP00000263754	9606.ENSP00000338283	0	0	0	0	0	0.299	0	0.647	0.742
KAT2B	KDM1A	9606.ENSP00000263754	9606.ENSP00000383042	0	0	0	0	0	0	0	0.758	0.758
KAT2B	CLOCK	9606.ENSP00000263754	9606.ENSP00000426983	0	0	0	0	0	0.299	0	0.766	0.829
KAT2B	WDR5	9606.ENSP00000263754	9606.ENSP00000351446	0	0	0	0	0	0.845	0.720	0.865	0.993
KDM1A	SIRT1	9606.ENSP00000383042	9606.ENSP00000212015	0	0	0	0	0.081	0.095	0	0.906	0.915
KDM1A	EP300	9606.ENSP00000383042	9606.ENSP00000263253	0	0	0	0	0.049	0.292	0.500	0.738	0.899
KDM1A	KAT2B	9606.ENSP00000383042	9606.ENSP00000263754	0	0	0	0	0	0	0	0.758	0.758
KDM1A	EZH2	9606.ENSP00000383042	9606.ENSP00000320147	0	0	0	0	0.074	0.329	0.500	0.993	0.997
KDM1A	WDR5	9606.ENSP00000383042	9606.ENSP00000351446	0	0	0	0	0.097	0	0	0.720	0.736
KDM1A	KDM5A	9606.ENSP00000383042	9606.ENSP00000382688	0	0	0	0	0.088	0.112	0	0.814	0.836
KDM1A	ARNTL	9606.ENSP00000383042	9606.ENSP00000384517	0	0	0	0	0	0.137	0	0.880	0.892
KDM1A	CLOCK	9606.ENSP00000383042	9606.ENSP00000426983	0	0	0	0	0.047	0.139	0	0.885	0.897
KDM5A	CREBBP	9606.ENSP00000382688	9606.ENSP00000262367	0	0	0	0	0.298	0	0	0.591	0.701
KDM5A	EZH2	9606.ENSP00000382688	9606.ENSP00000320147	0	0	0	0	0.052	0.375	0	0.734	0.829
KDM5A	KDM1A	9606.ENSP00000382688	9606.ENSP00000383042	0	0	0	0	0.088	0.112	0	0.814	0.836
KDM5A	ARNTL	9606.ENSP00000382688	9606.ENSP00000384517	0	0	0	0	0.067	0	0	0.982	0.982
KDM5A	CLOCK	9606.ENSP00000382688	9606.ENSP00000426983	0	0	0	0	0.049	0	0	0.983	0.983
NAMPT	SIRT1	9606.ENSP00000222553	9606.ENSP00000212015	0	0	0	0	0.060	0	0.900	0.937	0.993
NAMPT	NPAS2	9606.ENSP00000222553	9606.ENSP00000338283	0	0	0	0	0.067	0	0.500	0.452	0.722
NAMPT	PER2	9606.ENSP00000222553	9606.ENSP00000254657	0	0	0	0	0.043	0	0	0.773	0.774
NAMPT	ARNTL	9606.ENSP00000222553	9606.ENSP00000384517	0	0	0	0	0.067	0	0.500	0.805	0.901
NAMPT	CLOCK	9606.ENSP00000222553	9606.ENSP00000426983	0	0	0	0	0.067	0	0.500	0.821	0.909
NAMPT	SIRT6	9606.ENSP00000222553	9606.ENSP00000337332	0	0	0	0	0	0	0.900	0.660	0.964
NFIL3	CRY1	9606.ENSP00000297689	9606.ENSP00000008527	0	0	0	0	0.117	0	0	0.940	0.945
NFIL3	BHLHE41	9606.ENSP00000297689	9606.ENSP00000242728	0	0	0	0	0	0.057	0.900	0.893	0.989
NFIL3	NR1D1	9606.ENSP00000297689	9606.ENSP00000246672	0	0	0	0	0.079	0.074	0	0.964	0.966
NFIL3	PER2	9606.ENSP00000297689	9606.ENSP00000254657	0	0	0	0	0.070	0.092	0.750	0.954	0.989
NFIL3	BHLHE40	9606.ENSP00000297689	9606.ENSP00000256495	0	0	0	0	0.105	0.340	0	0.901	0.936
NFIL3	RORA	9606.ENSP00000297689	9606.ENSP00000261523	0	0	0	0	0.078	0.061	0	0.904	0.909
NFIL3	TIMELESS	9606.ENSP00000297689	9606.ENSP00000450607	0	0	0	0	0	0	0	0.753	0.753
NFIL3	CRY2	9606.ENSP00000297689	9606.ENSP00000478187	0	0	0	0	0.099	0	0	0.859	0.867
NFIL3	CLOCK	9606.ENSP00000297689	9606.ENSP00000426983	0	0	0	0	0	0.071	0	0.866	0.870
NFIL3	RORC	9606.ENSP00000297689	9606.ENSP00000327025	0	0	0	0	0.074	0.061	0	0.887	0.893
NFIL3	RORB	9606.ENSP00000297689	9606.ENSP00000366093	0	0	0	0	0.069	0.061	0	0.903	0.907
NFIL3	NPAS2	9606.ENSP00000297689	9606.ENSP00000338283	0	0	0	0	0	0.071	0	0.929	0.931
NFIL3	NR1D2	9606.ENSP00000297689	9606.ENSP00000310006	0	0	0	0	0.187	0.045	0	0.924	0.936
NFIL3	ARNTL	9606.ENSP00000297689	9606.ENSP00000384517	0	0	0	0	0.108	0.071	0	0.945	0.951
NFIL3	PER3	9606.ENSP00000297689	9606.ENSP00000482093	0	0	0	0	0.056	0.092	0	0.954	0.957
NOCT	NPAS2	9606.ENSP00000280614	9606.ENSP00000338283	0	0	0	0	0	0	0.500	0.434	0.705
NOCT	CLOCK	9606.ENSP00000280614	9606.ENSP00000426983	0	0	0	0	0	0	0.500	0.555	0.768
NOCT	ARNTL	9606.ENSP00000280614	9606.ENSP00000384517	0	0	0	0	0	0	0.500	0.688	0.837
NPAS2	CRY1	9606.ENSP00000338283	9606.ENSP00000008527	0	0	0	0	0.055	0.697	0.900	0.976	0.999
NPAS2	DBP	9606.ENSP00000338283	9606.ENSP00000222122	0	0	0	0	0	0.128	0.500	0.573	0.797
NPAS2	NAMPT	9606.ENSP00000338283	9606.ENSP00000222553	0	0	0	0	0.067	0	0.500	0.452	0.722
NPAS2	BHLHE41	9606.ENSP00000338283	9606.ENSP00000242728	0	0	0	0	0.056	0.189	0.500	0.929	0.969
NPAS2	NR1D1	9606.ENSP00000338283	9606.ENSP00000246672	0	0	0	0	0.049	0	0.500	0.972	0.985
NPAS2	PER2	9606.ENSP00000338283	9606.ENSP00000254657	0	0	0	0.552	0.047	0.619	0.900	0.725	0.988
NPAS2	BHLHE40	9606.ENSP00000338283	9606.ENSP00000256495	0	0	0	0	0.042	0.363	0.500	0.920	0.972
NPAS2	RORA	9606.ENSP00000338283	9606.ENSP00000261523	0	0	0	0	0	0.113	0.750	0.924	0.981
NPAS2	EP300	9606.ENSP00000338283	9606.ENSP00000263253	0	0	0	0	0.052	0.345	0.750	0.707	0.948
NPAS2	KAT2B	9606.ENSP00000338283	9606.ENSP00000263754	0	0	0	0	0	0.299	0	0.647	0.742
NPAS2	ARNTL2	9606.ENSP00000338283	9606.ENSP00000266503	0	0	0.112	0.612	0.093	0.890	0.540	0.953	0.997
NPAS2	NOCT	9606.ENSP00000338283	9606.ENSP00000280614	0	0	0	0	0	0	0.500	0.434	0.705
NPAS2	NFIL3	9606.ENSP00000338283	9606.ENSP00000297689	0	0	0	0	0	0.071	0	0.929	0.931
NPAS2	NR1D2	9606.ENSP00000338283	9606.ENSP00000310006	0	0	0	0	0	0.183	0	0.938	0.947
NPAS2	PER1	9606.ENSP00000338283	9606.ENSP00000314420	0	0	0	0.552	0	0.746	0.500	0.354	0.910
NPAS2	RORC	9606.ENSP00000338283	9606.ENSP00000327025	0	0	0	0	0.043	0.284	0	0.851	0.889
NPAS2	TPTEP2-CSNK1E	9606.ENSP00000338283	9606.ENSP00000383067	0	0	0	0	0	0.159	0	0.665	0.706
NPAS2	RXRA	9606.ENSP00000338283	9606.ENSP00000419692	0	0	0	0	0	0.396	0.400	0.467	0.790
NPAS2	PPARA	9606.ENSP00000338283	9606.ENSP00000385523	0	0	0	0	0.080	0.183	0.500	0.525	0.797
NPAS2	FBXL3	9606.ENSP00000338283	9606.ENSP00000347834	0	0	0	0	0	0	0.500	0.613	0.798
NPAS2	CIPC	9606.ENSP00000338283	9606.ENSP00000355319	0	0	0	0	0	0.711	0	0.344	0.802
NPAS2	TIMELESS	9606.ENSP00000338283	9606.ENSP00000450607	0	0	0	0	0.067	0.129	0	0.882	0.896
NPAS2	PER3	9606.ENSP00000338283	9606.ENSP00000482093	0	0	0	0.552	0	0.746	0	0.664	0.911
NPAS2	RORB	9606.ENSP00000338283	9606.ENSP00000366093	0	0	0	0	0	0.113	0	0.921	0.927
NPAS2	CSNK1D	9606.ENSP00000338283	9606.ENSP00000381531	0	0	0	0	0	0.159	0.900	0.659	0.968
NPAS2	CSNK1E	9606.ENSP00000338283	9606.ENSP00000380044	0	0	0	0	0.055	0.159	0.900	0.880	0.989
NPAS2	CRY2	9606.ENSP00000338283	9606.ENSP00000478187	0	0	0	0	0.055	0.676	0.900	0.953	0.998
NPAS2	CLOCK	9606.ENSP00000338283	9606.ENSP00000426983	0	0	0	0.930	0	0.739	0.900	0.943	0.998
NPAS2	ARNTL	9606.ENSP00000338283	9606.ENSP00000384517	0	0	0	0.640	0.110	0.919	0.800	0.991	0.999
NR1D1	CRY1	9606.ENSP00000246672	9606.ENSP00000008527	0	0	0	0	0.042	0	0	0.976	0.976
NR1D1	DBP	9606.ENSP00000246672	9606.ENSP00000222122	0	0	0	0	0.203	0.084	0	0.696	0.759
NR1D1	BHLHE41	9606.ENSP00000246672	9606.ENSP00000242728	0	0	0	0	0.150	0.046	0	0.932	0.940
NR1D1	TPTEP2-CSNK1E	9606.ENSP00000246672	9606.ENSP00000383067	0	0	0	0	0	0.056	0	0.710	0.714
NR1D1	PER1	9606.ENSP00000246672	9606.ENSP00000314420	0	0	0	0	0.142	0.125	0	0.709	0.762
NR1D1	EP300	9606.ENSP00000246672	9606.ENSP00000263253	0	0	0	0	0.052	0.071	0.500	0.533	0.766
NR1D1	RORA	9606.ENSP00000246672	9606.ENSP00000261523	0	0	0	0.741	0.092	0	0.500	0.555	0.780
NR1D1	TIMELESS	9606.ENSP00000246672	9606.ENSP00000450607	0	0	0	0	0	0	0	0.800	0.800
NR1D1	CSNK1E	9606.ENSP00000246672	9606.ENSP00000380044	0	0	0	0	0.047	0.056	0	0.824	0.828
NR1D1	PPARGC1A	9606.ENSP00000246672	9606.ENSP00000264867	0	0	0	0	0	0	0.500	0.692	0.839
NR1D1	BHLHE40	9606.ENSP00000246672	9606.ENSP00000256495	0	0	0	0	0.067	0.046	0	0.927	0.929
NR1D1	CRY2	9606.ENSP00000246672	9606.ENSP00000478187	0	0	0	0	0.085	0	0	0.946	0.949
NR1D1	NFIL3	9606.ENSP00000246672	9606.ENSP00000297689	0	0	0	0	0.079	0.074	0	0.964	0.966
NR1D1	CLOCK	9606.ENSP00000246672	9606.ENSP00000426983	0	0	0	0	0.072	0	0.500	0.951	0.975
NR1D1	PER3	9606.ENSP00000246672	9606.ENSP00000482093	0	0	0	0	0.166	0.125	0	0.972	0.978
NR1D1	NPAS2	9606.ENSP00000246672	9606.ENSP00000338283	0	0	0	0	0.049	0	0.500	0.972	0.985
NR1D1	ARNTL	9606.ENSP00000246672	9606.ENSP00000384517	0	0	0	0	0.049	0	0.500	0.979	0.989
NR1D1	PER2	9606.ENSP00000246672	9606.ENSP00000254657	0	0	0	0	0.109	0.154	0	0.998	0.998
NR1D2	CRY1	9606.ENSP00000310006	9606.ENSP00000008527	0	0	0	0	0.084	0.359	0	0.948	0.967
NR1D2	BHLHE41	9606.ENSP00000310006	9606.ENSP00000242728	0	0	0	0	0.062	0.045	0	0.918	0.920
NR1D2	PER2	9606.ENSP00000310006	9606.ENSP00000254657	0	0	0	0	0.156	0.125	0	0.962	0.970
NR1D2	BHLHE40	9606.ENSP00000310006	9606.ENSP00000256495	0	0	0	0	0.111	0.186	0	0.889	0.913
NR1D2	NFIL3	9606.ENSP00000310006	9606.ENSP00000297689	0	0	0	0	0.187	0.045	0	0.924	0.936
NR1D2	PER1	9606.ENSP00000310006	9606.ENSP00000314420	0	0	0	0	0.124	0.125	0	0.642	0.702
NR1D2	TIMELESS	9606.ENSP00000310006	9606.ENSP00000450607	0	0	0	0	0	0	0	0.751	0.751
NR1D2	CSNK1E	9606.ENSP00000310006	9606.ENSP00000380044	0	0	0	0	0.044	0.419	0	0.697	0.817
NR1D2	CRY2	9606.ENSP00000310006	9606.ENSP00000478187	0	0	0	0	0.087	0	0	0.896	0.901
NR1D2	NPAS2	9606.ENSP00000310006	9606.ENSP00000338283	0	0	0	0	0	0.183	0	0.938	0.947
NR1D2	CLOCK	9606.ENSP00000310006	9606.ENSP00000426983	0	0	0	0	0.067	0.571	0	0.886	0.950
NR1D2	ARNTL	9606.ENSP00000310006	9606.ENSP00000384517	0	0	0	0	0.092	0.183	0	0.950	0.959
NR1D2	PER3	9606.ENSP00000310006	9606.ENSP00000482093	0	0	0	0	0.211	0.125	0	0.959	0.969
PER1	CRY1	9606.ENSP00000314420	9606.ENSP00000008527	0	0	0	0	0.070	0.989	0.500	0.822	0.998
PER1	BHLHE41	9606.ENSP00000314420	9606.ENSP00000242728	0	0	0	0	0	0.457	0	0.504	0.719
PER1	NR1D1	9606.ENSP00000314420	9606.ENSP00000246672	0	0	0	0	0.142	0.125	0	0.709	0.762
PER1	PER2	9606.ENSP00000314420	9606.ENSP00000254657	0	0	0.069	0.887	0.174	0.968	0.900	0.120	0.997
PER1	NR1D2	9606.ENSP00000314420	9606.ENSP00000310006	0	0	0	0	0.124	0.125	0	0.642	0.702
PER1	TIMELESS	9606.ENSP00000314420	9606.ENSP00000450607	0	0	0	0	0.113	0.591	0	0.717	0.888
PER1	NPAS2	9606.ENSP00000314420	9606.ENSP00000338283	0	0	0	0.552	0	0.746	0.500	0.354	0.910
PER1	CLOCK	9606.ENSP00000314420	9606.ENSP00000426983	0	0	0	0.550	0	0.746	0.500	0.374	0.913
PER1	BTRC	9606.ENSP00000314420	9606.ENSP00000359206	0	0	0	0	0.049	0.560	0.900	0.217	0.962
PER1	CSNK1D	9606.ENSP00000314420	9606.ENSP00000381531	0	0	0	0	0.059	0.758	0.900	0.380	0.984
PER1	ARNTL	9606.ENSP00000314420	9606.ENSP00000384517	0	0	0	0.569	0.044	0.954	0.500	0.403	0.985
PER1	CSNK1E	9606.ENSP00000314420	9606.ENSP00000380044	0	0	0	0	0.084	0.897	0.900	0.672	0.996
PER1	PER3	9606.ENSP00000314420	9606.ENSP00000482093	0	0	0	0.807	0.059	0.968	0.900	0.237	0.997
PER1	CRY2	9606.ENSP00000314420	9606.ENSP00000478187	0	0	0	0	0.210	0.978	0.500	0.841	0.998
PER2	CRY1	9606.ENSP00000254657	9606.ENSP00000008527	0	0	0	0	0.069	0.992	0.800	0.999	0.999
PER2	SIRT1	9606.ENSP00000254657	9606.ENSP00000212015	0	0	0	0	0.066	0.095	0	0.919	0.925
PER2	NAMPT	9606.ENSP00000254657	9606.ENSP00000222553	0	0	0	0	0.043	0	0	0.773	0.774
PER2	BHLHE41	9606.ENSP00000254657	9606.ENSP00000242728	0	0	0	0	0.044	0.968	0.750	0.952	0.999
PER2	NR1D1	9606.ENSP00000254657	9606.ENSP00000246672	0	0	0	0	0.109	0.154	0	0.998	0.998
PER2	ARNTL2	9606.ENSP00000254657	9606.ENSP00000266503	0	0	0	0.585	0	0.382	0	0.607	0.747
PER2	RORC	9606.ENSP00000254657	9606.ENSP00000327025	0	0	0	0	0.047	0.182	0	0.814	0.842
PER2	TPTEP2-CSNK1E	9606.ENSP00000254657	9606.ENSP00000383067	0	0	0	0	0	0.392	0	0.793	0.869
PER2	FBXL3	9606.ENSP00000254657	9606.ENSP00000347834	0	0	0	0	0.054	0.154	0.500	0.818	0.917
PER2	RORB	9606.ENSP00000254657	9606.ENSP00000366093	0	0	0	0	0	0	0	0.921	0.921
PER2	RORA	9606.ENSP00000254657	9606.ENSP00000261523	0	0	0	0	0.049	0	0	0.921	0.922
PER2	TIMELESS	9606.ENSP00000254657	9606.ENSP00000450607	0	0	0	0	0.113	0.591	0	0.871	0.949
PER2	BHLHE40	9606.ENSP00000254657	9606.ENSP00000256495	0	0	0	0	0.125	0.276	0	0.935	0.955
PER2	NR1D2	9606.ENSP00000254657	9606.ENSP00000310006	0	0	0	0	0.156	0.125	0	0.962	0.970
PER2	NPAS2	9606.ENSP00000254657	9606.ENSP00000338283	0	0	0	0.552	0.047	0.619	0.900	0.725	0.988
PER2	PPARA	9606.ENSP00000254657	9606.ENSP00000385523	0	0	0	0	0	0.091	0	0.989	0.989
PER2	NFIL3	9606.ENSP00000254657	9606.ENSP00000297689	0	0	0	0	0.070	0.092	0.750	0.954	0.989
PER2	CLOCK	9606.ENSP00000254657	9606.ENSP00000426983	0	0	0	0.549	0	0.742	0.900	0.714	0.991
PER2	BTRC	9606.ENSP00000254657	9606.ENSP00000359206	0	0	0	0	0	0.720	0.900	0.773	0.993
PER2	CSNK1D	9606.ENSP00000254657	9606.ENSP00000381531	0	0	0	0	0.047	0.826	0.900	0.835	0.996
PER2	PER1	9606.ENSP00000254657	9606.ENSP00000314420	0	0	0.069	0.887	0.174	0.968	0.900	0.120	0.997
PER2	ARNTL	9606.ENSP00000254657	9606.ENSP00000384517	0	0	0	0.575	0	0.963	0.900	0.482	0.997
PER2	PER3	9606.ENSP00000254657	9606.ENSP00000482093	0	0	0	0.800	0.177	0.963	0.900	0.562	0.998
PER2	CSNK1E	9606.ENSP00000254657	9606.ENSP00000380044	0	0	0	0	0.053	0.890	0.900	0.983	0.999
PER2	CRY2	9606.ENSP00000254657	9606.ENSP00000478187	0	0	0	0	0.115	0.991	0.800	0.997	0.999
PER3	CRY1	9606.ENSP00000482093	9606.ENSP00000008527	0	0	0	0	0.065	0.954	0	0.990	0.999
PER3	DBP	9606.ENSP00000482093	9606.ENSP00000222122	0	0	0	0	0.269	0.092	0	0.592	0.706
PER3	BHLHE41	9606.ENSP00000482093	9606.ENSP00000242728	0	0	0	0	0.067	0.457	0	0.927	0.960
PER3	NR1D1	9606.ENSP00000482093	9606.ENSP00000246672	0	0	0	0	0.166	0.125	0	0.972	0.978
PER3	PER2	9606.ENSP00000482093	9606.ENSP00000254657	0	0	0	0.800	0.177	0.963	0.900	0.562	0.998
PER3	BHLHE40	9606.ENSP00000482093	9606.ENSP00000256495	0	0	0	0	0.106	0.141	0	0.917	0.930
PER3	RORA	9606.ENSP00000482093	9606.ENSP00000261523	0	0	0	0	0.049	0	0	0.922	0.923
PER3	NFIL3	9606.ENSP00000482093	9606.ENSP00000297689	0	0	0	0	0.056	0.092	0	0.954	0.957
PER3	NR1D2	9606.ENSP00000482093	9606.ENSP00000310006	0	0	0	0	0.211	0.125	0	0.959	0.969
PER3	PER1	9606.ENSP00000482093	9606.ENSP00000314420	0	0	0	0.807	0.059	0.968	0.900	0.237	0.997
PER3	RORC	9606.ENSP00000482093	9606.ENSP00000327025	0	0	0	0	0	0	0	0.857	0.857
PER3	NPAS2	9606.ENSP00000482093	9606.ENSP00000338283	0	0	0	0.552	0	0.746	0	0.664	0.911
PER3	BTRC	9606.ENSP00000482093	9606.ENSP00000359206	0	0	0	0	0.060	0.139	0.900	0.257	0.931
PER3	RORB	9606.ENSP00000482093	9606.ENSP00000366093	0	0	0	0	0.042	0	0	0.936	0.936
PER3	CSNK1E	9606.ENSP00000482093	9606.ENSP00000380044	0	0	0	0	0	0.551	0.900	0.880	0.994
PER3	CSNK1D	9606.ENSP00000482093	9606.ENSP00000381531	0	0	0	0	0	0.392	0.900	0.831	0.988
PER3	TPTEP2-CSNK1E	9606.ENSP00000482093	9606.ENSP00000383067	0	0	0	0	0	0.392	0	0.805	0.876
PER3	ARNTL	9606.ENSP00000482093	9606.ENSP00000384517	0	0	0	0.575	0.049	0.954	0	0.600	0.980
PER3	CLOCK	9606.ENSP00000482093	9606.ENSP00000426983	0	0	0	0.551	0.074	0.746	0	0.479	0.866
PER3	TIMELESS	9606.ENSP00000482093	9606.ENSP00000450607	0	0	0	0	0.113	0.591	0	0.893	0.957
PER3	CRY2	9606.ENSP00000482093	9606.ENSP00000478187	0	0	0	0	0.114	0.958	0	0.984	0.999
PPARA	SIRT1	9606.ENSP00000385523	9606.ENSP00000212015	0	0	0	0	0	0.345	0	0.862	0.906
PPARA	PER2	9606.ENSP00000385523	9606.ENSP00000254657	0	0	0	0	0	0.091	0	0.989	0.989
PPARA	CREBBP	9606.ENSP00000385523	9606.ENSP00000262367	0	0	0	0	0	0.354	0.500	0.539	0.838
PPARA	EP300	9606.ENSP00000385523	9606.ENSP00000263253	0	0	0	0	0.049	0.636	0	0.547	0.829
PPARA	PPARGC1A	9606.ENSP00000385523	9606.ENSP00000264867	0	0	0	0	0.107	0.959	0.900	0.999	0.999
PPARA	NPAS2	9606.ENSP00000385523	9606.ENSP00000338283	0	0	0	0	0.080	0.183	0.500	0.525	0.797
PPARA	ARNTL	9606.ENSP00000385523	9606.ENSP00000384517	0	0	0	0	0	0.183	0.500	0.695	0.864
PPARA	CLOCK	9606.ENSP00000385523	9606.ENSP00000426983	0	0	0	0	0.055	0.183	0.500	0.461	0.764
PPARA	RXRA	9606.ENSP00000385523	9606.ENSP00000419692	0	0	0	0.689	0.084	0.840	0.900	0.986	0.999
PPARGC1A	SIRT1	9606.ENSP00000264867	9606.ENSP00000212015	0	0	0	0	0.055	0.499	0.900	0.998	0.999
PPARGC1A	NR1D1	9606.ENSP00000264867	9606.ENSP00000246672	0	0	0	0	0	0	0.500	0.692	0.839
PPARGC1A	RARA	9606.ENSP00000264867	9606.ENSP00000254066	0	0	0	0	0.055	0.182	0	0.695	0.743
PPARGC1A	RORA	9606.ENSP00000264867	9606.ENSP00000261523	0	0	0	0	0	0	0.800	0.277	0.849
PPARGC1A	CREBBP	9606.ENSP00000264867	9606.ENSP00000262367	0	0	0	0	0.063	0.292	0	0.805	0.860
PPARGC1A	EP300	9606.ENSP00000264867	9606.ENSP00000263253	0	0	0	0	0.063	0.292	0.800	0.935	0.990
PPARGC1A	KAT2B	9606.ENSP00000264867	9606.ENSP00000263754	0	0	0	0	0	0	0	0.701	0.701
PPARGC1A	CLOCK	9606.ENSP00000264867	9606.ENSP00000426983	0	0	0	0	0	0	0.500	0.458	0.717
PPARGC1A	ARNTL	9606.ENSP00000264867	9606.ENSP00000384517	0	0	0	0	0	0	0.500	0.587	0.785
PPARGC1A	RXRA	9606.ENSP00000264867	9606.ENSP00000419692	0	0	0	0	0.057	0.551	0.500	0.638	0.913
