#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
PPARD	CD36	9606.ENSP00000310928	9606.ENSP00000415743	0	0	0	0	0	0	0	0.787	0.787
PPARD	NCOA1	9606.ENSP00000310928	9606.ENSP00000385216	0	0	0	0	0.049	0.810	0	0.398	0.882
PPARD	PPARA	9606.ENSP00000310928	9606.ENSP00000385523	0	0	0.047	0.964	0	0	0	0.887	0.887
PPARD	RXRG	9606.ENSP00000310928	9606.ENSP00000352900	0	0	0	0.683	0	0.363	0.800	0.215	0.891
PPARD	NCOR2	9606.ENSP00000310928	9606.ENSP00000384018	0	0	0	0	0.139	0.549	0.500	0.633	0.919
PPARD	RXRB	9606.ENSP00000310928	9606.ENSP00000363817	0	0	0	0.705	0.062	0.398	0.800	0.595	0.948
PPARD	RXRA	9606.ENSP00000310928	9606.ENSP00000419692	0	0	0	0.699	0.049	0.761	0.900	0.838	0.995
PPARG	NFKB1	9606.ENSP00000287820	9606.ENSP00000226574	0	0	0	0	0.087	0.292	0.750	0.851	0.972
PPARG	RARS1	9606.ENSP00000287820	9606.ENSP00000231572	0	0	0	0	0	0	0	0.704	0.704
PPARG	FABP4	9606.ENSP00000287820	9606.ENSP00000256104	0	0	0	0	0.222	0.050	0.500	0.983	0.993
PPARG	SCARB1	9606.ENSP00000287820	9606.ENSP00000261693	0	0	0	0	0.065	0	0	0.816	0.821
PPARG	UCP1	9606.ENSP00000287820	9606.ENSP00000262999	0	0	0	0	0.068	0.095	0	0.918	0.925
PPARG	PPARGC1A	9606.ENSP00000287820	9606.ENSP00000264867	0	0	0	0	0.064	0.992	0.500	0.999	0.999
PPARG	SCARB2	9606.ENSP00000287820	9606.ENSP00000264896	0	0	0	0	0.059	0	0	0.860	0.862
PPARG	NCOR1	9606.ENSP00000287820	9606.ENSP00000268712	0	0	0	0	0	0.984	0.500	0.986	0.999
PPARG	PPARD	9606.ENSP00000287820	9606.ENSP00000310928	0	0	0.049	0.958	0	0	0	0.713	0.715
PPARG	UCP3	9606.ENSP00000287820	9606.ENSP00000323740	0	0	0	0	0.068	0.091	0	0.755	0.774
PPARG	FABP5	9606.ENSP00000287820	9606.ENSP00000297258	0	0	0	0	0.136	0.298	0	0.739	0.828
PPARG	HDAC1	9606.ENSP00000287820	9606.ENSP00000362649	0	0	0	0	0	0.516	0.500	0.456	0.857
PPARG	UCP2	9606.ENSP00000287820	9606.ENSP00000499695	0	0	0	0	0.068	0.091	0	0.847	0.859
PPARG	KLF5	9606.ENSP00000287820	9606.ENSP00000366915	0	0	0	0	0.059	0.311	0.750	0.465	0.901
PPARG	NCOA3	9606.ENSP00000287820	9606.ENSP00000361066	0	0	0	0	0	0.729	0.500	0.385	0.909
PPARG	PPARGC1B	9606.ENSP00000287820	9606.ENSP00000312649	0	0	0	0	0.042	0.292	0	0.894	0.921
PPARG	SLC2A4	9606.ENSP00000287820	9606.ENSP00000320935	0	0	0	0	0.059	0	0.500	0.872	0.934
PPARG	CD36	9606.ENSP00000287820	9606.ENSP00000415743	0	0	0	0	0.164	0	0.500	0.873	0.942
PPARG	INS	9606.ENSP00000287820	9606.ENSP00000380432	0	0	0	0	0	0	0	0.944	0.944
PPARG	LEP	9606.ENSP00000287820	9606.ENSP00000312652	0	0	0	0	0.112	0	0.500	0.894	0.948
PPARG	RXRG	9606.ENSP00000287820	9606.ENSP00000352900	0	0	0	0.696	0.049	0.376	0.900	0.456	0.963
PPARG	RXRB	9606.ENSP00000287820	9606.ENSP00000363817	0	0	0	0.658	0.049	0.632	0.900	0.503	0.980
PPARG	XPR1	9606.ENSP00000287820	9606.ENSP00000356562	0	0	0	0	0	0	0	0.996	0.996
PPARG	NCOA2	9606.ENSP00000287820	9606.ENSP00000399968	0	0	0	0	0	0.965	0.500	0.902	0.998
PPARG	NCOR2	9606.ENSP00000287820	9606.ENSP00000384018	0	0	0	0	0	0.984	0.500	0.920	0.999
PPARG	RXRA	9606.ENSP00000287820	9606.ENSP00000419692	0	0	0	0.688	0.061	0.999	0.900	0.987	0.999
PPARG	MED1	9606.ENSP00000287820	9606.ENSP00000300651	0	0	0	0	0	0.986	0.500	0.961	0.999
PPARG	NCOA1	9606.ENSP00000287820	9606.ENSP00000385216	0	0	0	0	0	0.992	0.500	0.907	0.999
PPARGC1A	PDK4	9606.ENSP00000264867	9606.ENSP00000005178	0	0	0	0	0.109	0.292	0	0.763	0.838
PPARGC1A	NFKB1	9606.ENSP00000264867	9606.ENSP00000226574	0	0	0	0	0.050	0.292	0	0.686	0.770
PPARGC1A	FABP4	9606.ENSP00000264867	9606.ENSP00000256104	0	0	0	0	0.056	0	0.500	0.646	0.818
PPARGC1A	UCP1	9606.ENSP00000264867	9606.ENSP00000262999	0	0	0	0	0.059	0	0	0.942	0.943
PPARGC1A	NCOR2	9606.ENSP00000264867	9606.ENSP00000384018	0	0	0	0	0.103	0	0.500	0.397	0.706
PPARGC1A	XPR1	9606.ENSP00000264867	9606.ENSP00000356562	0	0	0	0	0	0	0	0.714	0.714
PPARGC1A	CPT1B	9606.ENSP00000264867	9606.ENSP00000379011	0	0	0	0	0.067	0	0	0.721	0.729
PPARGC1A	NCOA2	9606.ENSP00000264867	9606.ENSP00000399968	0	0	0	0	0	0	0	0.738	0.738
PPARGC1A	NCOR1	9606.ENSP00000264867	9606.ENSP00000268712	0	0	0	0	0.103	0	0.500	0.548	0.779
PPARGC1A	MED1	9606.ENSP00000264867	9606.ENSP00000300651	0	0	0	0	0	0.292	0.500	0.558	0.830
PPARGC1A	CD36	9606.ENSP00000264867	9606.ENSP00000415743	0	0	0	0	0.059	0	0.500	0.693	0.843
PPARGC1A	SLC2A4	9606.ENSP00000264867	9606.ENSP00000320935	0	0	0	0	0.056	0	0.500	0.774	0.884
PPARGC1A	LEP	9606.ENSP00000264867	9606.ENSP00000312652	0	0	0	0	0	0	0.500	0.814	0.903
PPARGC1A	RXRA	9606.ENSP00000264867	9606.ENSP00000419692	0	0	0	0	0.057	0.551	0.500	0.638	0.913
PPARGC1A	UCP3	9606.ENSP00000264867	9606.ENSP00000323740	0	0	0	0	0.060	0	0	0.915	0.917
PPARGC1A	UCP2	9606.ENSP00000264867	9606.ENSP00000499695	0	0	0	0	0.059	0	0	0.926	0.928
PPARGC1A	INS	9606.ENSP00000264867	9606.ENSP00000380432	0	0	0	0	0	0	0.400	0.888	0.930
PPARGC1A	NCOA1	9606.ENSP00000264867	9606.ENSP00000385216	0	0	0	0	0	0.292	0	0.935	0.952
PPARGC1A	PPARD	9606.ENSP00000264867	9606.ENSP00000310928	0	0	0	0	0.055	0.608	0	0.924	0.969
PPARGC1A	PPARG	9606.ENSP00000264867	9606.ENSP00000287820	0	0	0	0	0.064	0.992	0.500	0.999	0.999
PPARGC1A	PPARA	9606.ENSP00000264867	9606.ENSP00000385523	0	0	0	0	0.107	0.959	0.900	0.999	0.999
PPARGC1B	PPARG	9606.ENSP00000312649	9606.ENSP00000287820	0	0	0	0	0.042	0.292	0	0.894	0.921
PPARGC1B	MED1	9606.ENSP00000312649	9606.ENSP00000300651	0	0	0	0	0.049	0	0.900	0.198	0.917
PPARGC1B	PPARD	9606.ENSP00000312649	9606.ENSP00000310928	0	0	0	0	0.049	0	0	0.773	0.775
PPARGC1B	PPARA	9606.ENSP00000312649	9606.ENSP00000385523	0	0	0	0	0.062	0.292	0	0.849	0.891
RARS1	PPARG	9606.ENSP00000231572	9606.ENSP00000287820	0	0	0	0	0	0	0	0.704	0.704
RARS1	PPARD	9606.ENSP00000231572	9606.ENSP00000310928	0	0	0	0	0	0	0	0.729	0.729
RARS1	CRABP2	9606.ENSP00000231572	9606.ENSP00000482841	0	0	0	0	0.044	0	0	0.741	0.742
RARS1	RXRB	9606.ENSP00000231572	9606.ENSP00000363817	0	0	0	0	0	0	0	0.761	0.761
RARS1	MED1	9606.ENSP00000231572	9606.ENSP00000300651	0	0	0	0	0.296	0	0	0.685	0.769
RARS1	RXRA	9606.ENSP00000231572	9606.ENSP00000419692	0	0	0	0	0.049	0	0	0.824	0.826
RARS1	NCOR2	9606.ENSP00000231572	9606.ENSP00000384018	0	0	0	0	0.042	0	0	0.903	0.903
RARS1	NCOR1	9606.ENSP00000231572	9606.ENSP00000268712	0	0	0	0	0.054	0	0	0.941	0.942
RXRA	RARS1	9606.ENSP00000419692	9606.ENSP00000231572	0	0	0	0	0.049	0	0	0.824	0.826
RXRA	FABP4	9606.ENSP00000419692	9606.ENSP00000256104	0	0	0	0	0.054	0.050	0.500	0.585	0.789
RXRA	PPARGC1A	9606.ENSP00000419692	9606.ENSP00000264867	0	0	0	0	0.057	0.551	0.500	0.638	0.913
RXRA	NCOR1	9606.ENSP00000419692	9606.ENSP00000268712	0	0	0	0	0.075	0.711	0.650	0.789	0.977
RXRA	PPARG	9606.ENSP00000419692	9606.ENSP00000287820	0	0	0	0.688	0.061	0.999	0.900	0.987	0.999
RXRA	MED1	9606.ENSP00000419692	9606.ENSP00000300651	0	0	0	0	0.083	0.872	0.650	0.720	0.986
RXRA	PPARD	9606.ENSP00000419692	9606.ENSP00000310928	0	0	0	0.699	0.049	0.761	0.900	0.838	0.995
RXRA	RXRG	9606.ENSP00000419692	9606.ENSP00000352900	0	0	0.054	0.971	0	0.432	0.900	0.064	0.943
RXRA	XPR1	9606.ENSP00000419692	9606.ENSP00000356562	0	0	0	0	0	0	0	0.840	0.840
RXRA	NCOA3	9606.ENSP00000419692	9606.ENSP00000361066	0	0	0	0	0.087	0.886	0.650	0.722	0.988
RXRA	HDAC1	9606.ENSP00000419692	9606.ENSP00000362649	0	0	0	0	0.127	0.045	0.650	0.261	0.755
RXRA	RXRB	9606.ENSP00000419692	9606.ENSP00000363817	0	0	0.055	0.968	0.060	0	0.900	0.347	0.934
RXRA	KLF5	9606.ENSP00000419692	9606.ENSP00000366915	0	0	0	0	0.042	0.311	0.500	0.458	0.797
RXRA	NCOR2	9606.ENSP00000419692	9606.ENSP00000384018	0	0	0	0	0.107	0.982	0.500	0.639	0.996
RXRA	NCOA1	9606.ENSP00000419692	9606.ENSP00000385216	0	0	0	0	0.083	0.995	0.800	0.801	0.999
RXRA	PPARA	9606.ENSP00000419692	9606.ENSP00000385523	0	0	0	0.689	0.084	0.840	0.900	0.986	0.999
RXRA	NCOA2	9606.ENSP00000419692	9606.ENSP00000399968	0	0	0	0	0.099	0.991	0.800	0.638	0.999
RXRA	CRABP2	9606.ENSP00000419692	9606.ENSP00000482841	0	0	0	0	0.059	0.050	0.500	0.647	0.821
RXRB	RARS1	9606.ENSP00000363817	9606.ENSP00000231572	0	0	0	0	0	0	0	0.761	0.761
RXRB	NCOR1	9606.ENSP00000363817	9606.ENSP00000268712	0	0	0	0	0	0.262	0.650	0.583	0.883
RXRB	PPARG	9606.ENSP00000363817	9606.ENSP00000287820	0	0	0	0.658	0.049	0.632	0.900	0.503	0.980
RXRB	MED1	9606.ENSP00000363817	9606.ENSP00000300651	0	0	0	0	0	0.179	0.650	0.149	0.734
RXRB	PPARD	9606.ENSP00000363817	9606.ENSP00000310928	0	0	0	0.705	0.062	0.398	0.800	0.595	0.948
RXRB	RXRG	9606.ENSP00000363817	9606.ENSP00000352900	0	0	0.059	0.962	0	0	0.900	0.400	0.938
RXRB	NCOA3	9606.ENSP00000363817	9606.ENSP00000361066	0	0	0	0	0.063	0.498	0.650	0.234	0.857
RXRB	NCOR2	9606.ENSP00000363817	9606.ENSP00000384018	0	0	0	0	0.062	0.262	0.500	0.288	0.720
RXRB	NCOA1	9606.ENSP00000363817	9606.ENSP00000385216	0	0	0	0	0.062	0.562	0.650	0.274	0.881
RXRB	PPARA	9606.ENSP00000363817	9606.ENSP00000385523	0	0	0	0.683	0.056	0.311	0.800	0.545	0.932
RXRB	RXRA	9606.ENSP00000363817	9606.ENSP00000419692	0	0	0.055	0.968	0.060	0	0.900	0.347	0.934
RXRB	NCOA2	9606.ENSP00000363817	9606.ENSP00000399968	0	0	0	0	0.064	0.797	0.650	0.355	0.951
RXRG	NCOR1	9606.ENSP00000352900	9606.ENSP00000268712	0	0	0	0	0	0.262	0.650	0.298	0.802
RXRG	PPARG	9606.ENSP00000352900	9606.ENSP00000287820	0	0	0	0.696	0.049	0.376	0.900	0.456	0.963
RXRG	MED1	9606.ENSP00000352900	9606.ENSP00000300651	0	0	0	0	0	0.179	0.650	0.069	0.709
RXRG	PPARD	9606.ENSP00000352900	9606.ENSP00000310928	0	0	0	0.683	0	0.363	0.800	0.215	0.891
RXRG	NCOR2	9606.ENSP00000352900	9606.ENSP00000384018	0	0	0	0	0	0.356	0.500	0.227	0.729
RXRG	NCOA3	9606.ENSP00000352900	9606.ENSP00000361066	0	0	0	0	0.062	0.498	0.650	0.191	0.848
RXRG	NCOA1	9606.ENSP00000352900	9606.ENSP00000385216	0	0	0	0	0.062	0.498	0.650	0.284	0.866
RXRG	PPARA	9606.ENSP00000352900	9606.ENSP00000385523	0	0	0	0.690	0.063	0.342	0.800	0.212	0.889
RXRG	RXRB	9606.ENSP00000352900	9606.ENSP00000363817	0	0	0.059	0.962	0	0	0.900	0.400	0.938
RXRG	RXRA	9606.ENSP00000352900	9606.ENSP00000419692	0	0	0.054	0.971	0	0.432	0.900	0.064	0.943
RXRG	NCOA2	9606.ENSP00000352900	9606.ENSP00000399968	0	0	0	0	0.067	0.947	0.650	0.287	0.986
SCARB1	FABP4	9606.ENSP00000261693	9606.ENSP00000256104	0	0	0	0	0.050	0	0	0.863	0.865
SCARB1	INS	9606.ENSP00000261693	9606.ENSP00000380432	0	0	0	0	0	0	0	0.727	0.727
SCARB1	FABP5	9606.ENSP00000261693	9606.ENSP00000297258	0	0	0	0	0.060	0	0	0.737	0.742
SCARB1	PPARD	9606.ENSP00000261693	9606.ENSP00000310928	0	0	0	0	0.049	0	0	0.761	0.763
SCARB1	PPARG	9606.ENSP00000261693	9606.ENSP00000287820	0	0	0	0	0.065	0	0	0.816	0.821
SCARB1	PPARA	9606.ENSP00000261693	9606.ENSP00000385523	0	0	0	0	0.067	0	0	0.893	0.896
SCARB2	FABP4	9606.ENSP00000264896	9606.ENSP00000256104	0	0	0	0	0.050	0	0	0.864	0.866
SCARB2	INS	9606.ENSP00000264896	9606.ENSP00000380432	0	0	0	0	0	0	0	0.722	0.722
SCARB2	FABP5	9606.ENSP00000264896	9606.ENSP00000297258	0	0	0	0	0.061	0	0	0.737	0.742
SCARB2	PPARD	9606.ENSP00000264896	9606.ENSP00000310928	0	0	0	0	0	0	0	0.763	0.763
SCARB2	PPARG	9606.ENSP00000264896	9606.ENSP00000287820	0	0	0	0	0.059	0	0	0.860	0.862
SCARB2	PPARA	9606.ENSP00000264896	9606.ENSP00000385523	0	0	0	0	0.059	0	0	0.907	0.909
SLC2A4	PDK4	9606.ENSP00000320935	9606.ENSP00000005178	0	0	0	0	0.057	0	0	0.749	0.753
SLC2A4	UCP1	9606.ENSP00000320935	9606.ENSP00000262999	0	0	0	0	0.063	0	0	0.717	0.723
SLC2A4	PPARGC1A	9606.ENSP00000320935	9606.ENSP00000264867	0	0	0	0	0.056	0	0.500	0.774	0.884
SLC2A4	PPARG	9606.ENSP00000320935	9606.ENSP00000287820	0	0	0	0	0.059	0	0.500	0.872	0.934
SLC2A4	PPARD	9606.ENSP00000320935	9606.ENSP00000310928	0	0	0	0	0.057	0	0	0.735	0.739
SLC2A4	LEP	9606.ENSP00000320935	9606.ENSP00000312652	0	0	0	0	0.048	0	0	0.838	0.839
SLC2A4	CD36	9606.ENSP00000320935	9606.ENSP00000415743	0	0	0	0	0.054	0	0	0.715	0.719
SLC2A4	PPARA	9606.ENSP00000320935	9606.ENSP00000385523	0	0	0	0	0.084	0	0	0.733	0.745
SLC2A4	INS	9606.ENSP00000320935	9606.ENSP00000380432	0	0	0	0	0.052	0	0	0.977	0.977
UCP1	FABP4	9606.ENSP00000262999	9606.ENSP00000256104	0	0	0	0	0.056	0	0	0.749	0.753
UCP1	SLC2A4	9606.ENSP00000262999	9606.ENSP00000320935	0	0	0	0	0.063	0	0	0.717	0.723
UCP1	PPARD	9606.ENSP00000262999	9606.ENSP00000310928	0	0	0	0	0	0.051	0	0.741	0.744
UCP1	CPT1B	9606.ENSP00000262999	9606.ENSP00000379011	0	0	0	0	0.105	0	0	0.727	0.745
UCP1	INS	9606.ENSP00000262999	9606.ENSP00000380432	0	0	0	0	0.049	0	0	0.867	0.868
UCP1	LEP	9606.ENSP00000262999	9606.ENSP00000312652	0	0	0	0	0.048	0	0	0.873	0.874
UCP1	PPARA	9606.ENSP00000262999	9606.ENSP00000385523	0	0	0	0	0.067	0.081	0	0.913	0.919
UCP1	PPARG	9606.ENSP00000262999	9606.ENSP00000287820	0	0	0	0	0.068	0.095	0	0.918	0.925
UCP1	PPARGC1A	9606.ENSP00000262999	9606.ENSP00000264867	0	0	0	0	0.059	0	0	0.942	0.943
UCP2	PPARGC1A	9606.ENSP00000499695	9606.ENSP00000264867	0	0	0	0	0.059	0	0	0.926	0.928
UCP2	PPARG	9606.ENSP00000499695	9606.ENSP00000287820	0	0	0	0	0.068	0.091	0	0.847	0.859
UCP2	PPARD	9606.ENSP00000499695	9606.ENSP00000310928	0	0	0	0	0	0.051	0	0.740	0.743
UCP2	LEP	9606.ENSP00000499695	9606.ENSP00000312652	0	0	0	0	0	0	0	0.885	0.885
UCP2	CPT1C	9606.ENSP00000499695	9606.ENSP00000376303	0	0	0	0	0.055	0	0	0.716	0.720
UCP2	CPT1B	9606.ENSP00000499695	9606.ENSP00000379011	0	0	0	0	0.058	0	0	0.736	0.741
UCP2	INS	9606.ENSP00000499695	9606.ENSP00000380432	0	0	0	0	0	0	0	0.814	0.814
UCP2	PPARA	9606.ENSP00000499695	9606.ENSP00000385523	0	0	0	0	0.067	0.081	0	0.808	0.821
UCP3	PDK4	9606.ENSP00000323740	9606.ENSP00000005178	0	0	0	0	0.042	0	0	0.734	0.734
UCP3	PPARGC1A	9606.ENSP00000323740	9606.ENSP00000264867	0	0	0	0	0.060	0	0	0.915	0.917
UCP3	PPARG	9606.ENSP00000323740	9606.ENSP00000287820	0	0	0	0	0.068	0.091	0	0.755	0.774
UCP3	PPARD	9606.ENSP00000323740	9606.ENSP00000310928	0	0	0	0	0	0.051	0	0.768	0.771
UCP3	PPARA	9606.ENSP00000323740	9606.ENSP00000385523	0	0	0	0	0.068	0.081	0	0.709	0.729
UCP3	CPT1C	9606.ENSP00000323740	9606.ENSP00000376303	0	0	0	0	0.055	0	0	0.807	0.810
UCP3	CPT1B	9606.ENSP00000323740	9606.ENSP00000379011	0	0	0	0	0.124	0	0	0.842	0.856
XPR1	PPARGC1A	9606.ENSP00000356562	9606.ENSP00000264867	0	0	0	0	0	0	0	0.714	0.714
XPR1	PPARG	9606.ENSP00000356562	9606.ENSP00000287820	0	0	0	0	0	0	0	0.996	0.996
XPR1	PPARD	9606.ENSP00000356562	9606.ENSP00000310928	0	0	0	0	0	0	0	0.748	0.748
XPR1	RXRA	9606.ENSP00000356562	9606.ENSP00000419692	0	0	0	0	0	0	0	0.840	0.840
XPR1	PPARA	9606.ENSP00000356562	9606.ENSP00000385523	0	0	0	0	0	0	0	0.970	0.970
